TinhTrangBDS,PhongNgu,PhongTam,Loai,GiayTo,TinhTrangNoiThat,HuongCuaChinh,HuongBanCong,CanGoc,Quan,Gia,Gia_m2,DienTich_m2
0, 2 phòng, 2 phòng,2,0,2,9,9,1,Thành phố Thủ Đức,1.778,0.031190000000000002,57.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,2.42,0.02988,81.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Gò Vấp,3.6,0.047369999999999995,76.0
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 2 phòng,2,1,1,1,2,0,Quận Bình Tân,1.6,0.023530000000000002,68.0
1, 2 phòng, 2 phòng,2,2,1,3,4,1,Quận Bình Tân,1.72,0.026879999999999998,64.0
1, 3 phòng, 2 phòng,2,0,1,3,4,1,Quận Phú Nhuận,4.9,0.05765,85.0
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận Tân Phú,3.85,0.05274,73.6
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.65,0.03056,54.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,3.55,0.04494,79.0
1, 2 phòng, 1 phòng,2,2,2,9,9,0,Quận 7,2.31,0.03254,71.14
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận 8,1.9,0.02754,69.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Tân,1.57,0.02532,62.0
1, 1 phòng, 1 phòng,2,2,3,2,2,1,Quận Bình Tân,0.68,0.01789,38.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,2.7,0.045759999999999995,59.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.9,0.024050000000000002,79.0
1, 1 phòng, 1 phòng,2,1,1,3,4,0,Thành phố Thủ Đức,1.79,0.038090000000000006,47.0
1, 3 phòng, 2 phòng,2,2,2,9,9,0,Thành phố Thủ Đức,2.8,0.02887,97.0
1, 3 phòng, 2 phòng,2,2,0,9,9,1,Quận Tân Phú,3.45,0.03791,91.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Phú,2.2,0.03056,72.0
1, 1 phòng, 1 phòng,2,2,3,9,9,1,Huyện Hóc Môn,0.18,0.00514,35.0
1, 2 phòng, 2 phòng,2,0,0,6,5,0,Thành phố Thủ Đức,2.499,0.0373,67.0
1, 2 phòng, 1 phòng,2,1,2,7,6,0,Quận 12,1.75,0.03431,51.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận Tân Bình,2.8,0.04179,67.0
1, 2 phòng, 1 phòng,2,2,2,6,7,1,Quận 11,1.95,0.0375,52.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Quận 10,3.93,0.05311,74.0
1, 2 phòng, 2 phòng,2,2,0,1,3,0,Quận 7,2.55,0.03148,81.0
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 1 phòng,2,0,0,9,1,0,Quận 8,1.8,0.027690000000000003,65.0
1, 2 phòng, 2 phòng,2,1,1,8,5,0,Thành phố Thủ Đức,2.36,0.033710000000000004,70.0
0, 2 phòng, 2 phòng,2,2,3,9,9,0,Thành phố Thủ Đức,0.6,0.01,60.0
0, 1 phòng, 2 phòng,1,2,0,9,9,0,Thành phố Thủ Đức,3.9,0.052,75.0
1, 2 phòng, 2 phòng,2,2,3,9,9,0,Quận Bình Thạnh,4.9,0.056979999999999996,86.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,3.6,0.03564,101.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận Phú Nhuận,1.4,0.023329999999999997,60.0
0, 1 phòng, 1 phòng,2,2,2,9,9,0,Quận Bình Tân,0.82,0.02343,35.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.7,0.027420000000000003,62.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.63,0.0526,50.0
1, 2 phòng, 1 phòng,2,2,0,7,6,0,Quận Tân Phú,2.2,0.03385,65.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.75,0.04213,89.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,2.0,0.03448,58.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận 8,3.2,0.055170000000000004,58.0
1, 2 phòng, 2 phòng,2,2,2,9,9,1,Huyện Hóc Môn,0.14,0.0035,40.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 7,2.5,0.055560000000000005,45.0
1, 2 phòng, 2 phòng,2,0,1,9,9,0,Thành phố Thủ Đức,1.8,0.03462,52.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Quận Tân Bình,0.4,0.01111,36.0
1, 2 phòng, 2 phòng,2,2,0,8,5,0,Thành phố Thủ Đức,1.4,0.02745,51.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.7,0.027420000000000003,62.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 7,2.0,0.03226,62.0
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
1, 3 phòng, 2 phòng,2,0,1,3,4,1,Quận Phú Nhuận,4.9,0.05765,85.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.65,0.022,75.0
1, 2 phòng, 1 phòng,2,0,3,3,4,0,Quận Tân Phú,3.15,0.05339,59.0
1, 2 phòng, 2 phòng,2,2,3,5,8,0,Quận 6,3.0,0.03529,85.0
1, 2 phòng, 2 phòng,2,2,2,9,9,1,Thành phố Thủ Đức,1.61,0.025160000000000002,64.0
1, 2 phòng, 2 phòng,2,1,2,9,9,1,Quận Bình Tân,1.95,0.027460000000000002,71.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 7,2.1,0.03182,66.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.08,0.02842,38.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.4,0.028,50.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.35,0.03507,67.0
1, 2 phòng, 2 phòng,2,1,0,1,2,0,Quận 12,2.2,0.03385,65.0
1, 2 phòng, 2 phòng,2,1,3,8,5,1,Khác,0.6,0.00857,70.0
0, 2 phòng, 2 phòng,2,0,0,5,5,1,Thành phố Thủ Đức,0.38,0.00644,59.0
0, 2 phòng, 2 phòng,2,0,1,5,5,0,Quận Tân Phú,3.0,0.05,60.0
1, 1 phòng, 1 phòng,1,1,1,9,9,0,Thành phố Thủ Đức,1.98,0.0495,40.0
1, 3 phòng, 2 phòng,2,2,2,1,4,0,Quận Bình Tân,2.36,0.03147,75.0
1, 2 phòng, 2 phòng,2,2,3,4,5,1,Quận 7,3.3,0.045829999999999996,72.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.4,0.03582,67.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Thạnh,3.0,0.03488,86.0
0, 1 phòng, 1 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,1.6,0.02623,61.0
1, 2 phòng, 1 phòng,2,2,1,7,6,0,Thành phố Thủ Đức,1.7,0.023289999999999998,73.0
1, 2 phòng, 1 phòng,2,2,2,3,2,0,Quận 1,2.69,0.04804,56.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.5,0.028300000000000002,53.0
1, 3 phòng, 2 phòng,2,1,3,3,6,0,Quận Tân Phú,3.8,0.04578,83.6
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.6,0.0254,63.0
0, 2 phòng, 2 phòng,2,2,0,9,9,1,Quận 12,1.2,0.02,60.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Bình,3.85,0.055799999999999995,69.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận 8,1.97,0.02736,72.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Thạnh,1.7,0.023289999999999998,73.0
1, 1 phòng, 1 phòng,2,0,1,5,8,0,Thành phố Thủ Đức,1.7,0.03617,47.0
1, 2 phòng, 2 phòng,2,2,1,8,5,0,Thành phố Thủ Đức,1.45,0.029,50.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.8,0.03,60.0
0, 2 phòng, 1 phòng,2,0,2,9,9,0,Thành phố Thủ Đức,1.3,0.02321,56.4
1, 1 phòng, 1 phòng,2,2,2,8,5,0,Thành phố Thủ Đức,1.06,0.02789,38.0
1, 3 phòng, 2 phòng,2,0,3,9,9,0,Huyện Bình Chánh,2.34,0.023399999999999997,100.5
1, 2 phòng, 2 phòng,2,2,1,8,5,0,Thành phố Thủ Đức,1.36,0.02615,52.0
1, 2 phòng, 2 phòng,2,1,2,9,9,0,Quận 4,4.75,0.06419,74.0
1, 1 phòng, 1 phòng,2,2,1,6,6,0,Quận 4,2.39,0.05829,41.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 4,2.1,0.06563,32.0
1, 2 phòng, 2 phòng,2,1,3,9,9,1,Quận 4,4.75,0.06419,74.0
1, 1 phòng, 1 phòng,2,2,2,9,9,0,Thành phố Thủ Đức,1.08,0.02842,38.0
1, 1 phòng, 1 phòng,2,0,3,9,9,0,Thành phố Thủ Đức,3.2,0.06275,51.0
0, 2 phòng, 2 phòng,2,1,3,5,8,0,Quận 8,1.776435,0.02961,60.0
1, 3 phòng, 2 phòng,2,1,1,7,6,1,Quận 7,5.2,0.054740000000000004,95.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 7,2.21,0.033479999999999996,66.66
1, 3 phòng, 2 phòng,2,1,3,3,6,0,Quận Tân Phú,3.8,0.04578,83.6
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 2 phòng, 1 phòng,2,2,2,3,2,0,Quận 1,2.69,0.04804,56.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.65,0.05,73.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Nhà Bè,2.85,0.038,75.99
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.56,0.052,30.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.95,0.04239,46.7
0, 3 phòng, 2 phòng,2,0,2,9,9,0,Quận Phú Nhuận,4.77,0.05679,84.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận Phú Nhuận,4.8,0.05647,85.0
0, 2 phòng, 2 phòng,2,1,3,5,8,1,Huyện Nhà Bè,0.63,0.009689999999999999,65.0
1, 3 phòng, 2 phòng,2,0,3,5,2,1,Huyện Bình Chánh,2.8,0.028,100.0
0, 6 phòng, Nhiều hơn 6 phòng,3,2,2,8,8,1,Huyện Nhà Bè,8.3,0.09022,92.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận Phú Nhuận,5.5,0.06470999999999999,85.0
1, 2 phòng, 2 phòng,2,0,1,9,9,0,Quận Tân Bình,3.73,0.05329,70.0
0, 1 phòng, 1 phòng,2,1,1,9,9,0,Quận 7,1.75,0.03302,53.0
1, 3 phòng, 2 phòng,2,1,2,9,9,1,Quận Phú Nhuận,4.85,0.0533,91.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận Tân Bình,3.97,0.053649999999999996,74.0
1, 2 phòng, 1 phòng,2,2,2,6,7,0,Thành phố Thủ Đức,1.65,0.03,55.0
0, 1 phòng, 1 phòng,2,1,1,9,9,0,Quận 7,2.95,0.046090000000000006,64.7
0, 2 phòng, 2 phòng,2,2,0,9,9,1,Quận 8,1.8,0.025,72.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận 8,2.4,0.03478,69.0
0, 2 phòng, 2 phòng,2,1,1,3,4,0,Quận 7,2.17,0.03288,66.66
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,2.52,0.033600000000000005,75.0
0, 2 phòng, 2 phòng,2,1,0,8,5,0,Thành phố Thủ Đức,1.29,0.02115,61.0
0, 2 phòng, 2 phòng,2,0,0,5,5,0,Quận Bình Tân,2.58,0.0344,75.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
1, 2 phòng, 1 phòng,2,0,0,9,1,0,Quận 8,1.8,0.027690000000000003,65.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Huyện Nhà Bè,3.25,0.03915999999999999,83.42
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 6,1.24,0.027559999999999998,45.0
0, 2 phòng, 1 phòng,2,1,0,2,1,0,Quận 7,1.743,0.03289,53.0
1, 2 phòng, 2 phòng,2,2,3,9,9,0,Thành phố Thủ Đức,4.25,0.06071,70.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Huyện Nhà Bè,1.6,0.02105,76.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,1.779,0.02965,60.6
1, 2 phòng, 2 phòng,2,1,2,9,9,1,Quận 8,2.15,0.02986,72.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.53,0.03667,69.2
1, 3 phòng, 2 phòng,2,2,0,2,9,1,Huyện Nhà Bè,3.95,0.04759,83.0
1, 3 phòng, 2 phòng,2,2,0,8,8,0,Thành phố Thủ Đức,2.5,0.023809999999999998,105.0
0, 1 phòng, 1 phòng,2,2,0,9,9,0,Huyện Bình Chánh,1.63,0.03019,54.0
0, 2 phòng, 1 phòng,2,1,2,9,9,1,Quận 8,1.1,0.02115,52.0
1, 2 phòng, 2 phòng,2,2,2,7,5,1,Quận Tân Phú,2.25,0.027440000000000003,82.0
1, 1 phòng, 1 phòng,1,1,2,9,9,0,Quận 7,1.53,0.04371,35.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Huyện Hóc Môn,0.18,0.00563,32.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận Bình Tân,1.82,0.02247,81.5
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận Tân Bình,2.55,0.02865,89.0
0, 2 phòng, 2 phòng,2,1,2,9,9,1,Quận 8,1.7,0.02361,72.0
1, 1 phòng, 1 phòng,2,2,2,9,9,0,Huyện Bình Chánh,1.34,0.02913,46.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Quận 12,1.05,0.01909,55.0
1, 2 phòng, 2 phòng,2,2,1,6,7,1,Quận 6,3.55,0.0366,97.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
0, 2 phòng, 2 phòng,2,1,0,8,5,0,Thành phố Thủ Đức,1.29,0.02115,61.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 7,2.0,0.03226,62.0
0, 1 phòng, 2 phòng,1,0,0,9,9,0,Quận Tân Bình,0.22,0.0070999999999999995,31.0
1, 1 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,1.58,0.02926,54.0
0, 2 phòng, 2 phòng,2,1,3,9,9,1,Quận 8,1.8,0.025,72.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Huyện Nhà Bè,2.699,0.03749,72.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Huyện Hóc Môn,0.28,0.007,40.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 6,1.68,0.037329999999999995,45.0
1, 2 phòng, 2 phòng,2,1,1,6,9,1,Quận Bình Thạnh,3.15,0.04846,65.0
1, 2 phòng, 1 phòng,2,1,0,9,9,0,Quận Tân Phú,2.45,0.04455,55.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.02462,65.0
1, 3 phòng, 2 phòng,2,1,1,9,9,1,Quận 8,2.8,0.03043,92.0
1, 2 phòng, 2 phòng,2,1,0,9,1,0,Quận 7,2.6,0.034210000000000004,76.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Gò Vấp,3.45,0.046,75.0
1, 2 phòng, 2 phòng,2,2,1,6,8,0,Thành phố Thủ Đức,1.5,0.02308,65.0
1, 3 phòng, 2 phòng,2,2,2,9,9,0,Quận 7,2.46,0.02674,92.0
1, 2 phòng, 2 phòng,2,0,2,8,5,0,Quận Tân Phú,2.9,0.04462,65.19
0, 2 phòng, 2 phòng,2,1,3,5,8,1,Huyện Nhà Bè,0.665,0.01008,66.0
1, 3 phòng, 2 phòng,2,1,2,7,6,1,Quận Tân Phú,3.68,0.038329999999999996,96.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 12,1.15,0.02212,52.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Huyện Bình Chánh,0.3,0.0075,40.0
1, 1 phòng, 1 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,1.047,0.02094,50.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 3 phòng, 2 phòng,2,1,3,3,6,0,Quận Tân Phú,3.8,0.04578,83.6
0, 1 phòng, 1 phòng,2,1,3,9,9,0,Thành phố Thủ Đức,4.9,0.098,50.0
1, 2 phòng, 2 phòng,2,2,1,3,4,1,Quận Bình Tân,1.72,0.026879999999999998,64.0
1, 1 phòng, 1 phòng,2,1,3,5,8,0,Quận Tân Bình,4.0,0.05714,70.0
1, 1 phòng, 1 phòng,2,2,3,9,9,0,Huyện Hóc Môn,0.135,0.0033799999999999998,40.0
1, 2 phòng, 1 phòng,2,2,1,5,4,0,Quận 11,1.4,0.03111,45.0
1, 2 phòng, 2 phòng,2,2,3,9,9,0,Quận 6,2.5,0.03521,71.0
1, 2 phòng, 2 phòng,2,2,3,6,8,1,Quận 6,2.8,0.035,80.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận Bình Thạnh,1.89,0.028210000000000002,67.76
1, 1 phòng, 1 phòng,2,2,2,9,9,0,Quận 4,2.65,0.053,50.0
0, 2 phòng, 2 phòng,2,2,3,9,9,0,Huyện Bình Chánh,0.699,0.01165,60.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.82,0.02493,73.0
1, 2 phòng, 2 phòng,2,0,0,2,1,0,Quận Phú Nhuận,4.46,0.05947,75.1
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Bình,3.75,0.05435,69.0
1, 3 phòng, 2 phòng,2,0,2,7,6,0,Quận Tân Phú,3.5,0.04167,84.12
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.7,0.024640000000000002,69.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.0,0.03226,62.67
1, 2 phòng, 2 phòng,2,1,2,2,1,0,Quận 12,1.52,0.02203,69.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.55,0.03864,66.0
1, 2 phòng, 2 phòng,2,2,3,9,9,0,Quận 6,3.85,0.044770000000000004,86.0
1, 1 phòng, 2 phòng,2,2,0,9,9,0,Huyện Hóc Môn,0.38,0.0095,40.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,1.963,0.02974,66.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 2 phòng, 2 phòng,2,2,1,3,4,1,Quận Bình Tân,1.72,0.026879999999999998,64.0
1, 3 phòng, 2 phòng,2,0,1,3,4,1,Quận Phú Nhuận,4.9,0.05765,85.0
0, 2 phòng, 1 phòng,2,2,1,9,9,1,Quận 8,2.45,0.04537,54.0
0, 2 phòng, 2 phòng,2,2,3,9,9,1,Quận 8,1.8,0.0375,48.0
1, 2 phòng, 2 phòng,2,1,0,5,8,1,Thành phố Thủ Đức,3.6,0.047369999999999995,76.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Thạnh,3.1,0.04247,73.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận 12,1.3,0.03023,43.0
0, 1 phòng, 1 phòng,2,0,3,9,9,0,Thành phố Thủ Đức,0.028,0.000451612,62.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.4,0.036359999999999996,66.0
0, 2 phòng, 2 phòng,2,0,0,5,8,0,Thành phố Thủ Đức,4.612,0.05838,79.0
1, 2 phòng, 1 phòng,1,2,3,9,9,0,Huyện Hóc Môn,0.135,0.0038599999999999997,35.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,2.39,0.03515,68.0
0, 2 phòng, 2 phòng,2,2,3,9,9,1,Huyện Hóc Môn,0.16,0.00246,65.0
1, 2 phòng, 2 phòng,2,1,1,2,1,0,Quận Tân Phú,1.95,0.03145,62.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận 12,1.72,0.02646,65.0
0, 2 phòng, 1 phòng,2,1,2,9,9,0,Quận Bình Tân,0.99,0.02475,40.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,2.03,0.032740000000000005,62.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.75,0.026920000000000003,65.0
0, 2 phòng, 2 phòng,2,1,1,8,5,0,Quận 7,2.412,0.03304,73.0
1, 2 phòng, 2 phòng,2,0,2,9,9,1,Quận Tân Bình,3.73,5.3355e-05,69.908
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 2 phòng, 2 phòng,2,2,1,3,4,1,Quận Bình Tân,1.72,0.026879999999999998,64.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,1.5,0.02727,55.0
1, 3 phòng, 2 phòng,2,1,0,5,9,1,Quận 10,5.7,0.06404,89.0
0, 2 phòng, 2 phòng,2,1,0,6,7,1,Quận Bình Tân,1.79,0.02841,63.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.4,0.03692,65.0
1, 2 phòng, 1 phòng,2,1,0,4,3,0,Quận Bình Tân,2.65,0.04206,63.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.7,0.02537,67.0
1, 1 phòng, 1 phòng,1,1,0,9,9,0,Huyện Hóc Môn,0.28,0.00875,32.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.05,0.03796,54.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,4.7,0.09038,52.0
1, 2 phòng, 2 phòng,2,2,0,9,9,1,Quận Tân Phú,2.55,0.03643,70.0
1, 3 phòng, 2 phòng,2,0,3,9,9,1,Thành phố Thủ Đức,3.05,0.03588,85.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.0,0.046880000000000005,64.0
1, 2 phòng, 2 phòng,2,2,0,5,9,0,Quận 12,1.82,0.02022,90.0
0, 2 phòng, 1 phòng,2,2,3,9,9,1,Huyện Nhà Bè,0.519,0.009609999999999999,54.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,2.33,0.03107,75.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.75,0.030899999999999997,89.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 12,1.74,0.0348,50.0
0, 2 phòng, 1 phòng,1,0,0,9,9,0,Quận Bình Tân,0.475,0.01188,40.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 10,2.6,0.047270000000000006,55.0
1, 3 phòng, 3 phòng,2,2,0,1,9,0,Thành phố Thủ Đức,1.4,0.02,70.0
1, 2 phòng, 2 phòng,2,2,0,5,9,1,Thành phố Thủ Đức,1.85,0.03083,60.0
1, 3 phòng, 2 phòng,2,0,1,3,4,1,Quận Phú Nhuận,4.9,0.05765,85.0
1, 1 phòng, 1 phòng,2,1,3,5,8,0,Quận Tân Bình,4.0,0.05714,70.0
1, 2 phòng, 2 phòng,2,2,3,8,9,0,Quận 6,2.95,0.03554,83.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
0, 2 phòng, 2 phòng,2,1,0,8,5,0,Thành phố Thủ Đức,1.29,0.02115,61.0
0, 3 phòng, 2 phòng,2,0,1,9,9,1,Quận 7,4.7,0.04947,95.0
0, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.27,0.02268,56.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,1.1,0.01833,60.0
0, 2 phòng, 2 phòng,2,0,0,6,7,0,Thành phố Thủ Đức,3.989321,0.05619,71.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.2,0.03333,66.0
1, 2 phòng, 2 phòng,2,0,0,5,5,0,Thành phố Thủ Đức,0.3,0.00429,70.0
1, 2 phòng, 2 phòng,2,0,3,9,9,0,Quận Phú Nhuận,3.98,0.05686,70.0
0, 2 phòng, 1 phòng,1,0,0,9,9,0,Quận Bình Tân,0.5,0.0125,40.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.65,0.0275,60.0
0, 2 phòng, 1 phòng,2,2,3,8,3,1,Quận 8,1.5,0.027780000000000003,54.0
1, 2 phòng, 2 phòng,2,0,0,5,8,0,Quận Phú Nhuận,0.015,0.00020547900000000003,73.0
1, 2 phòng, 2 phòng,2,2,0,3,4,0,Quận 7,2.6,0.03714,70.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.2,0.02857,77.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 12,2.2,0.03385,65.0
0, 3 phòng, 2 phòng,2,0,0,5,8,1,Thành phố Thủ Đức,6.184,0.06123,101.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 12,1.83,0.02614,70.0
1, 3 phòng, 2 phòng,2,1,0,5,4,1,Thành phố Thủ Đức,4.5,0.04206,107.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận Phú Nhuận,5.68,0.06681999999999999,85.0
0, 2 phòng, 2 phòng,1,0,0,9,9,0,Quận Bình Tân,0.51,0.01275,40.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,2.52,0.033600000000000005,75.0
1, 3 phòng, 2 phòng,2,0,1,3,4,1,Quận Phú Nhuận,4.9,0.05765,85.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.5,0.028300000000000002,53.0
